genome_id,ceftriaxone,ciprofloxacin,meropenem
562.97168,,Resistant,
562.97169,Resistant,,
562.97172,,Resistant,
562.97174,,Resistant,
562.97178,Susceptible,,
562.97199,,Susceptible,
562.9721,Susceptible,,
562.97217,,,Susceptible
562.97221,,,Susceptible
562.97225,,,Susceptible
562.97229,,Resistant,
562.97232,Susceptible,,Susceptible
562.97245,,Resistant,
562.97246,,Resistant,Susceptible
562.97253,,Resistant,
562.97255,,,Susceptible
562.9727,Resistant,Resistant,Susceptible
562.97275,,Resistant,
562.97277,,Resistant,
562.9728,,Susceptible,
562.97287,,Resistant,Susceptible
562.97289,,Resistant,Susceptible
562.97296,,Resistant,
562.97298,,Resistant,
562.97299,,,Susceptible
562.97303,Resistant,,
562.9731,,,Susceptible
562.97319,,Susceptible,
562.97323,,Resistant,
562.97325,,Resistant,
562.97335,,Resistant,Susceptible
562.97339,Susceptible,,
562.97342,Susceptible,,
562.97343,,,Susceptible
562.97345,,,Susceptible
562.97346,,,Susceptible
562.97354,,Susceptible,
562.97355,,Resistant,
562.9736,,,Susceptible
562.97362,,,Susceptible
562.97364,,,Susceptible
562.9737,,,Susceptible
562.9738,Resistant,Resistant,
562.97388,,Susceptible,
562.97392,,,Susceptible
562.97396,,Susceptible,
562.97398,,Susceptible,
562.97402,,,Susceptible
562.97405,,,Susceptible
562.97411,Susceptible,,
562.97412,,,Susceptible
562.97413,,,Susceptible
562.97415,Susceptible,,
562.97417,,,Susceptible
562.9742,,,Susceptible
562.97426,Susceptible,,
562.97429,,Resistant,Susceptible
562.97435,,Susceptible,
562.97445,,Susceptible,
562.97459,,,Susceptible
562.97461,,Susceptible,Susceptible
562.97462,,,Susceptible
562.97463,Resistant,,
562.97467,,Resistant,
562.9747,Susceptible,,
562.97474,,Resistant,
562.97478,,,Susceptible
562.9748,Susceptible,,
562.97487,,Resistant,
562.9749,Susceptible,Resistant,
562.97492,,Resistant,
562.97498,,Resistant,
562.975,,,Susceptible
562.97502,,,Susceptible
562.9751,,Resistant,
562.9752,,,Susceptible
562.97528,,Susceptible,
562.97536,,,Susceptible
562.97549,,,Susceptible
562.97552,,,Susceptible
562.97558,,,Susceptible
562.97559,,Susceptible,
562.97563,,Susceptible,
562.97564,Susceptible,,
562.97567,Susceptible,,
562.97578,,Susceptible,
562.9758,Susceptible,,
562.976,,,Susceptible
562.97606,,,Susceptible
562.97609,,Susceptible,
562.97614,,Susceptible,
562.9763,Susceptible,,
562.97646,,Susceptible,
562.97648,Susceptible,,
562.97654,Susceptible,,
562.97677,Resistant,,
562.97683,Resistant,,
562.97686,,Resistant,
562.9769,Susceptible,,
562.97696,,Resistant,Susceptible
562.977,,,Susceptible
562.97712,,,Susceptible
562.97723,,,Susceptible
562.9773,,,Susceptible
562.97743,Resistant,,
562.97745,Susceptible,,
562.97751,,Susceptible,
562.97752,,Susceptible,
562.97754,,,Susceptible
562.97756,,,Susceptible
562.97777,,Susceptible,Susceptible
562.97782,,,Susceptible
562.97784,,,Susceptible
562.97787,Susceptible,Susceptible,
562.97795,,,Susceptible
562.97803,,Susceptible,
562.97813,,Susceptible,
562.97825,,,Susceptible
562.97826,Susceptible,,
562.97829,,,Susceptible
562.9783,Susceptible,,
562.97832,,Susceptible,
562.97834,,,Susceptible
562.9784,,Susceptible,
562.97842,Susceptible,,
562.97859,,Susceptible,
562.9786,Susceptible,,
562.97865,Resistant,,
562.97866,,,Susceptible
562.97867,,Susceptible,
562.97875,Susceptible,,
562.97884,,Susceptible,
562.97886,,Susceptible,
562.97887,Susceptible,,Susceptible
562.9789,,,Susceptible
562.97896,,Susceptible,
562.97899,,Susceptible,
562.97903,,Susceptible,
562.97905,,Susceptible,
562.97906,,Susceptible,Susceptible
562.97908,,,Susceptible
562.97909,,Susceptible,
562.9791,,Susceptible,
562.97911,Susceptible,,
562.97912,,Susceptible,Susceptible
562.97915,,Susceptible,
562.97921,,,Susceptible
562.97924,,Susceptible,
562.97929,Susceptible,,
562.97932,Susceptible,,
562.97941,,,Susceptible
562.97959,Susceptible,,
562.97968,,Susceptible,
562.9798,,,Susceptible
562.97991,,,Susceptible
562.97994,,Resistant,
562.98002,Susceptible,,
562.98005,,Susceptible,
562.98008,,,Susceptible
562.98009,,,Susceptible
562.98011,,Susceptible,
562.98016,,Susceptible,
562.98017,,Susceptible,
562.98023,,Susceptible,
562.9803,,Susceptible,
562.98033,,,Susceptible
562.98037,,,Susceptible
562.98041,,,Susceptible
562.98043,,Susceptible,
562.98049,Susceptible,,
562.98054,Susceptible,,
562.98061,,,Susceptible
562.98063,,Susceptible,
562.9807,,,Susceptible
562.98077,,Susceptible,
562.98082,,Susceptible,
562.98085,,,Susceptible
562.98087,,,Susceptible
562.98094,Susceptible,,
562.98097,,Susceptible,Susceptible
562.98113,,Susceptible,
562.98114,Susceptible,,
562.98117,,,Susceptible
562.98118,,,Susceptible
562.98126,Susceptible,,
562.98128,Susceptible,,
562.98134,,Susceptible,
562.98145,,Susceptible,
562.98147,,Resistant,Susceptible
562.98156,,Susceptible,
562.98159,,,Susceptible
562.98161,Susceptible,,
562.98167,Susceptible,,
562.98168,,Susceptible,
562.98177,,,Susceptible
562.98179,,,Susceptible
562.98184,,Susceptible,
562.98195,,,Susceptible
562.98201,,Susceptible,
562.98204,,Susceptible,
562.98206,Susceptible,,
562.98211,Susceptible,,
562.98212,,,Susceptible
562.98213,,Susceptible,
562.98214,,Susceptible,
562.98217,,Susceptible,
562.98234,Susceptible,,
562.98236,,Susceptible,
562.98239,,Susceptible,
562.98243,,Susceptible,Susceptible
562.98244,,Resistant,
562.98245,,,Susceptible
562.98246,,,Susceptible
562.98256,,Susceptible,
562.98257,Susceptible,Susceptible,
562.98259,,Susceptible,Susceptible
562.98273,,Susceptible,Susceptible
562.98276,,,Susceptible
562.9828,,Susceptible,
562.98286,,Susceptible,
562.98288,,Susceptible,
562.9829,,,Susceptible
562.98297,,,Susceptible
562.98307,Susceptible,,
562.98318,,Susceptible,
562.98319,,,Susceptible
562.98336,,Susceptible,
562.98338,,,Susceptible
562.98343,,Susceptible,
562.98359,,Susceptible,
562.98365,,Susceptible,
562.9838,,Susceptible,
562.98391,,,Susceptible
562.98394,,,Susceptible
562.98404,,,Susceptible
562.9841,,,Susceptible
562.98417,Susceptible,,
562.9842,,,Susceptible
562.98424,,Susceptible,
562.98429,,Susceptible,
562.9843,,Susceptible,
562.98436,,,Susceptible
562.9844,,,Susceptible
562.98442,,,Susceptible
562.9846,,,Susceptible
562.98468,,Susceptible,
562.98469,,,Susceptible
562.98471,,Susceptible,
562.98472,,Susceptible,
562.98474,,Susceptible,
562.98507,,,Susceptible
562.9851,,Susceptible,
562.98538,,,Susceptible
562.98555,Susceptible,,
562.98573,,Susceptible,
562.98578,,,Susceptible
562.98584,,Susceptible,Susceptible
562.98601,,Susceptible,
562.98609,,Susceptible,
562.9861,Susceptible,,
562.98611,,,Susceptible
562.98613,,,Susceptible
562.98618,,Susceptible,
562.98628,,Susceptible,
562.9864,,Susceptible,
562.98645,,,Susceptible
562.9865,,,Susceptible
562.98654,,Susceptible,
562.98656,,Susceptible,
562.98658,,Susceptible,
562.98662,Susceptible,,
562.98664,,Susceptible,
562.98665,,Susceptible,
562.98671,,Susceptible,
562.98678,,Susceptible,
562.98701,,Susceptible,
562.98708,,,Susceptible
562.98711,Susceptible,,Susceptible
562.98724,Susceptible,,
562.98725,,,Susceptible
562.98727,,Resistant,
562.98728,,,Susceptible
562.98729,Susceptible,Susceptible,
562.98737,,Susceptible,
562.98738,,Susceptible,
562.98741,,,Susceptible
562.98742,,Susceptible,
562.98745,,,Susceptible
562.98749,,Susceptible,
562.9875,,,Susceptible
562.98754,,Susceptible,
562.98757,,Susceptible,
562.98759,,Susceptible,
562.98761,,Susceptible,
562.98769,,Susceptible,
562.9877,,,Susceptible
562.9878,Susceptible,,
562.98781,,Susceptible,
562.98786,,,Susceptible
562.98795,,Susceptible,
562.988,,Resistant,
562.98813,,,Susceptible
562.98815,,,Susceptible
562.98816,,,Susceptible
562.98819,,Susceptible,
562.98827,,,Susceptible
562.98829,Susceptible,Susceptible,
562.98832,,,Susceptible
562.98835,Susceptible,Susceptible,
562.9885,,,Susceptible
562.98865,,,Susceptible
562.98869,Susceptible,,
562.98876,,,Susceptible
562.98879,,Susceptible,Susceptible
562.98881,,,Susceptible
562.98887,,Susceptible,
562.98888,,Susceptible,
562.98889,,,Susceptible
562.9889,,Susceptible,
562.989,,Susceptible,
562.98914,,,Susceptible
562.98919,,Susceptible,
562.98921,,Susceptible,
562.98922,,,Susceptible
562.98924,,,Susceptible
562.98926,,Susceptible,
562.98934,,Susceptible,
562.98938,,Susceptible,
562.9894,,Susceptible,
562.98941,,,Susceptible
562.98944,,,Susceptible
562.98951,,,Susceptible
562.98953,,,Susceptible
562.98954,,,Susceptible
562.98962,Susceptible,,
562.98966,,Susceptible,
562.9897,,,Susceptible
562.98976,,,Susceptible
562.98979,,,Susceptible
562.98984,,,Susceptible
562.98987,,Susceptible,
562.98991,,Susceptible,
562.99004,Susceptible,,
562.99005,,,Susceptible
562.99008,,,Susceptible
562.99009,,,Susceptible
562.99016,Susceptible,,
562.99025,,Intermediate,
562.99028,,,Susceptible
562.99033,,Susceptible,
562.99035,,Susceptible,
562.9905,Susceptible,,
562.99051,,,Susceptible
562.99052,Susceptible,,
562.99054,Susceptible,,
562.99063,,Susceptible,
562.99066,,,Susceptible
562.9907,,,Susceptible
562.99075,,,Susceptible
562.9908,Susceptible,,
562.99082,,,Susceptible
562.99095,,,Susceptible
562.99098,,,Susceptible
562.99126,Resistant,,
562.99133,,Susceptible,
562.99137,,,Susceptible
562.99139,,Susceptible,
562.99154,,,Susceptible
562.99163,,,Susceptible
562.99167,,Susceptible,
562.99169,,Resistant,
562.99177,,Susceptible,
562.99185,,Susceptible,
562.99189,,,Susceptible
562.99198,,,Susceptible
562.992,,Resistant,
562.99203,,Susceptible,
562.99205,,Susceptible,
562.99208,,,Susceptible
562.99216,,Susceptible,
562.99221,,Susceptible,Susceptible
562.99225,,Susceptible,
562.99227,,,Susceptible
562.99233,,,Susceptible
562.99237,,Resistant,Susceptible
562.99238,Resistant,,
562.99263,,,Susceptible
562.99265,,,Susceptible
562.99266,,,Susceptible
562.99274,Susceptible,,
562.99275,,Susceptible,
562.99284,,Susceptible,
562.99297,,,Susceptible
562.99298,,Susceptible,
562.993,Susceptible,,
562.99302,,Susceptible,
562.99305,Susceptible,,
562.99309,,,Susceptible
562.99311,Susceptible,Susceptible,
562.99315,,,Susceptible
562.99316,,Susceptible,
562.99317,,Susceptible,
562.99323,,,Susceptible
562.9933,,,Susceptible
562.99331,,,Susceptible
562.99332,,Resistant,
562.9934,,Resistant,
562.9935,Susceptible,,
562.99351,,,Susceptible
562.99354,,,Susceptible
562.9936,,,Susceptible
562.99364,Susceptible,,
562.99365,,Susceptible,
562.99371,,Susceptible,
562.99373,,Susceptible,
562.99374,Susceptible,,
562.99375,,Resistant,
562.99377,,,Susceptible
562.99387,,Susceptible,
562.9939,Susceptible,,
562.99395,Susceptible,Susceptible,
562.994,,Resistant,
562.99408,,,Susceptible
562.99415,,,Susceptible
562.99416,,Susceptible,
562.99422,,Susceptible,
562.99425,,Susceptible,
562.99426,,,Susceptible
562.99427,,Susceptible,
562.99431,Susceptible,,Susceptible
562.9945,,Susceptible,
562.99452,,Susceptible,
562.99457,Susceptible,,
562.99458,,,Susceptible
562.99464,,,Susceptible
562.99481,Susceptible,,
562.99485,,Susceptible,
562.99496,,,Susceptible
562.99499,,Susceptible,
562.995,Susceptible,,
562.9951,Susceptible,,
562.99513,Susceptible,,
562.99516,,,Susceptible
562.9953,Susceptible,,
562.99532,,Susceptible,
562.99533,,,Susceptible
562.99534,,Susceptible,
562.99535,,Susceptible,Susceptible
562.99536,,,Susceptible
562.9954,,Susceptible,Susceptible
562.99547,,Susceptible,
562.9955,Susceptible,,
562.99556,,,Susceptible
562.9956,,Resistant,
562.9957,,Susceptible,
562.99571,Susceptible,,
562.99589,,,Susceptible
562.9959,Susceptible,,
562.99597,,,Susceptible
562.99599,Susceptible,,
562.996,,,Susceptible
562.99605,,Resistant,
562.99617,Susceptible,,
562.99626,,Susceptible,
562.99627,Susceptible,,
562.9964,Susceptible,,
562.99641,Susceptible,Susceptible,
562.99642,,,Susceptible
562.99643,,Susceptible,
562.99648,,Susceptible,
562.99653,,Susceptible,
562.99654,,Susceptible,
562.99656,,,Susceptible
562.99659,,,Susceptible
562.99662,,,Susceptible
562.99667,,,Susceptible
562.9967,Susceptible,,
562.99671,,Susceptible,
562.99678,Susceptible,,
562.9968,,Resistant,
562.99681,,,Susceptible
562.99682,,Susceptible,
562.99699,Susceptible,,
562.99702,,Resistant,Susceptible
562.99707,Resistant,,
562.99708,,,Susceptible
562.99711,Susceptible,,
562.99727,,Resistant,
562.99731,,,Susceptible
562.99732,,Susceptible,
562.99734,,,Susceptible
562.99756,,Susceptible,
562.99765,,Susceptible,
562.99766,Susceptible,,
562.99771,,,Susceptible
562.99772,,Susceptible,
562.99775,,Susceptible,
562.99776,,,Susceptible
562.9978,,Susceptible,
562.99782,Susceptible,,
562.99783,,Susceptible,
562.99784,,Susceptible,
562.99786,Susceptible,,
562.99787,,Susceptible,
562.99789,,Susceptible,
562.99792,,,Susceptible
562.99793,,Susceptible,
562.99801,,Resistant,
562.99804,,,Susceptible
562.99807,Susceptible,,
562.9981,,,Susceptible
562.99812,,,Susceptible
562.99818,,Resistant,
562.99826,Susceptible,,
562.99845,,,Susceptible
562.99851,,,Susceptible
562.99866,Susceptible,,
562.99867,,Susceptible,
562.99875,Susceptible,,
562.99876,,Susceptible,
562.9988,,Susceptible,
562.99895,,Susceptible,
562.99898,,,Susceptible
562.99899,,,Susceptible
562.99901,Susceptible,,
562.99907,,,Susceptible
562.99909,,,Susceptible
562.99914,,,Susceptible
562.99915,,,Susceptible
562.9992,,Susceptible,
562.99922,,Susceptible,
562.99924,Susceptible,Susceptible,
562.99928,,,Susceptible
562.99929,Susceptible,,
562.99934,Susceptible,,
562.99938,,Resistant,
562.9994,,,Susceptible
562.9996,,Susceptible,
562.99964,Susceptible,Susceptible,
562.99965,Susceptible,,
562.99973,,,Susceptible
562.99978,Susceptible,,
562.99991,,Susceptible,
562.99993,,Susceptible,Susceptible
562.99995,,,Susceptible
37762.23,,,Susceptible
83333.1316,Susceptible,,
83333.1317,Susceptible,,
83333.1939,,Susceptible,
83333.1942,,Susceptible,
83333.442,,Susceptible,
83334.177,Susceptible,,
83334.218,,Susceptible,
83334.24,,Susceptible,
83334.246,,,Susceptible
83334.25,,,Susceptible
83334.254,,Susceptible,
83334.257,,,Susceptible
83334.285,,,Susceptible
83334.318,,,Susceptible
83334.319,Susceptible,,
83334.33,,Susceptible,
83334.334,,Susceptible,
83334.339,,Susceptible,
83334.342,,Susceptible,
83334.343,,Susceptible,
83334.344,Susceptible,,
83334.349,,,Susceptible
83334.355,Susceptible,,
83334.361,,,Susceptible
83334.362,Susceptible,,
83334.375,,Susceptible,
83334.384,Susceptible,,
83334.468,,Susceptible,
83334.474,,,Susceptible
83334.489,,Susceptible,
83334.494,,,Susceptible
83334.495,Susceptible,,
83334.515,,,Susceptible
83334.597,,,Susceptible
83334.607,,,Susceptible
83334.614,,Susceptible,
83334.631,,Susceptible,
155864.2,,,Susceptible
244319.102,,,Susceptible
244319.109,Susceptible,,
244319.119,,,Susceptible
244319.13,Susceptible,,
244319.132,,Susceptible,
244319.154,,Susceptible,
244319.16,,,Susceptible
244319.164,,,Susceptible
244319.167,,Susceptible,
244319.172,,,Susceptible
244319.2,,Susceptible,
244319.221,,,Susceptible
244319.225,,Susceptible,
244319.227,,Susceptible,
244319.233,Susceptible,,
244319.255,Susceptible,,
244319.26,Susceptible,,Susceptible
244319.271,,Susceptible,
244319.275,,,Susceptible
244319.279,,,Susceptible
244319.285,,,Susceptible
244319.287,,Susceptible,
244319.31,,Susceptible,Susceptible
244319.313,Susceptible,,
244319.316,Susceptible,,
244319.328,Susceptible,,
244319.332,,Susceptible,
244319.35,Susceptible,,
244319.42,Susceptible,,
244319.45,Susceptible,,
244319.48,,,Susceptible
244319.58,,,Susceptible
244319.71,Susceptible,,
244319.73,,,Susceptible
244319.81,,,Susceptible
244319.89,,,Susceptible
244319.9,,,Susceptible
244319.91,,Susceptible,
244319.93,,,Susceptible
244319.97,,,Susceptible
316435.29,,,Susceptible
316435.66,,Susceptible,
331111.42,,,Susceptible
364106.8,,,Susceptible
373045.6,,,Susceptible
376725.3,,Susceptible,
386585.9,Susceptible,,
404399.16,Susceptible,,
404399.6,Susceptible,,
405955.13,,,Susceptible
405955.6,,,Susceptible
409438.53,,Susceptible,
413997.3,,,Susceptible
439184.8,,Susceptible,
475609.6,Susceptible,,
478007.5,,,Susceptible
511145.1018,Susceptible,,
511145.1023,,Susceptible,
511145.18,,,Susceptible
511145.181,,Susceptible,
511145.185,,,Susceptible
511145.209,,Susceptible,
511145.616,,,Susceptible
511145.696,Susceptible,,
536056.3,Susceptible,,
550686.9,,Susceptible,
550687.3,Susceptible,,
550689.3,,Susceptible,
569579.3,Susceptible,,
573235.35,Susceptible,,
573235.37,,Susceptible,
573235.38,Susceptible,,
585396.37,,,Susceptible
655817.3,Susceptible,,
656392.3,,,Susceptible
656394.3,,Susceptible,
656405.3,,,Susceptible
656414.3,,,Susceptible
656416.3,Susceptible,Susceptible,
679202.3,,,Susceptible
679204.3,Susceptible,,
679207.4,Susceptible,,
679895.114,,Susceptible,
696406.21,Susceptible,,Susceptible
701177.24,,,Susceptible
749537.3,,Susceptible,
749540.3,Susceptible,,
749544.3,,,Susceptible
749548.3,,Susceptible,
752787.3,Susceptible,,
754087.3,Susceptible,,
754089.3,,,Susceptible
758830.3,Susceptible,,
866789.18,,Susceptible,
868134.3,Susceptible,,
868137.3,,,Susceptible
868139.3,Susceptible,,Susceptible
868150.3,Susceptible,,
868151.3,Susceptible,,
868153.3,Susceptible,,
868155.3,,,Susceptible
868156.3,Susceptible,,
868171.3,Susceptible,,Susceptible
868177.3,,,Susceptible
868178.3,,Susceptible,
868180.3,,,Susceptible
868185.3,,Susceptible,
868209.3,Susceptible,Susceptible,
869677.4,,,Susceptible
869691.4,,,Susceptible
869692.4,,,Susceptible
910348.4,Susceptible,,
913087.4,Susceptible,,
913091.3,,Susceptible,
930406.3,,,Susceptible
941280.29,Resistant,,
941322.14,,,Susceptible
941322.145,,Susceptible,
941322.151,Resistant,,
941322.152,Resistant,,
941322.153,,Resistant,
941322.178,,,Susceptible
941322.185,,Susceptible,
941322.186,Resistant,,
941322.189,,Susceptible,
941322.19,Resistant,,Resistant
941322.198,,Resistant,
941322.209,Susceptible,,
941322.31,,Susceptible,
993513.3,,,Susceptible
997824.3,,,Susceptible
1004153.3,,Susceptible,
1005400.3,,Susceptible,
1005404.3,,Susceptible,
1005412.3,,Susceptible,
1005420.3,,Susceptible,
1005433.3,,Susceptible,
1005435.3,Susceptible,,
1005470.3,,Susceptible,
1005474.3,Susceptible,,
1005485.3,Susceptible,,
1005486.3,,,Susceptible
1005487.3,,Susceptible,
1005493.3,,,Susceptible
1005496.3,,,Susceptible
1005500.3,,Susceptible,
1005510.3,Susceptible,,
1005512.3,,,Susceptible
1005521.3,Susceptible,,
1005534.3,,,Susceptible
1005545.3,,,Susceptible
1005548.3,,Susceptible,
1005550.3,,Susceptible,
1005552.4,,,Susceptible
1005554.3,,,Susceptible
1038844.69,,Susceptible,
1038927.41,,Susceptible,
1038927.9,,,Susceptible
1045010.21,,,Susceptible
1045010.62,,,Susceptible
1050617.35,,Susceptible,
1050617.5,Susceptible,,
1051349.3,Susceptible,,
1051351.3,Susceptible,,
1055537.29,,,Susceptible
1055537.35,,Susceptible,
1055537.39,,,Susceptible
1055537.42,,Susceptible,
1055538.14,,,Susceptible
1055543.4,,Susceptible,
1055544.3,,,Susceptible
1072459.31,,,Susceptible
1078032.3,,Susceptible,
1078034.105,,Susceptible,
1078034.116,,Susceptible,
1078034.118,,Susceptible,
1078034.38,,Susceptible,
1078034.4,,,Susceptible
1078034.75,,,Susceptible
1078034.84,Susceptible,,
1078034.86,Susceptible,,
1078034.9,Susceptible,,
1078034.97,,Susceptible,
1081889.3,,,Susceptible
1081893.3,Susceptible,,
1090926.6,,Susceptible,
1110693.3,,,Susceptible
1116002.3,,,Susceptible
1116009.3,,,Susceptible
1116012.3,,Susceptible,
1116015.3,Susceptible,,
1116020.3,Susceptible,,
1116030.3,Susceptible,,
1116041.3,Susceptible,,
1116042.3,Susceptible,,
1116055.3,,Susceptible,
1116056.3,Susceptible,,
1116063.3,,Susceptible,
1116071.3,,,Susceptible
1116097.3,Susceptible,,Susceptible
1116108.3,,Susceptible,
1116121.3,Susceptible,,
1116144.3,,,Susceptible
1116148.3,Susceptible,Susceptible,
1116164.3,Susceptible,,
1116166.3,,,Susceptible
